0.551706,0,0.000000
0.554041,0,0.250000
0.556202,0,0.333333
1.250720,0,0.250000
1.609859,0,0.300000
1.634761,0,0.333333
2.346628,0,0.285714
2.436645,0,0.250000
2.000000,1,0.222222
2.449733,1,0.250000
2.449738,2,0.227273
0.551706,0,0.000000
0.554041,0,0.250000
0.556202,0,0.333333
1.250720,0,0.250000
1.609859,0,0.300000
1.634761,0,0.333333
2.346628,0,0.285714
2.436645,0,0.250000
2.000000,1,0.222222
2.449733,1,0.250000
2.449738,2,0.227273
0.551706,0,0.000000
0.554041,0,0.250000
0.556202,0,0.333333
1.250720,0,0.250000
1.609859,0,0.300000
1.634761,0,0.333333
2.346628,0,0.285714
2.436645,0,0.250000
2.000000,1,0.222222
2.449733,1,0.250000
2.449738,2,0.227273
