0.000000,0,0.000000
0.000000,0,0.000000
<<<<<<< HEAD
0.026214,0,0.333333
0.026214,0,0.250000
0.078643,0,0.400000
0.117964,0,0.500000
0.117964,0,0.571429
0.530841,0,0.625000
0.530841,0,0.666667
0.550502,0,0.700000
0.550502,0,0.727273
0.602931,0,0.750000
0.648806,0,0.769231
0.648806,0,0.785714
0.910950,0,0.800000
0.910950,0,0.812500
0.930611,0,0.823529
0.930611,0,0.833333
0.983040,0,0.842105
1.028915,0,0.850000
1.028915,0,0.857143
1.330380,0,0.863636
1.330380,0,0.869565
1.343487,0,0.875000
1.343487,0,0.880000
1.395916,0,0.884615
1.441792,0,0.888889
1.441792,0,0.892857
1.723596,0,0.896552
1.723596,0,0.900000
1.736704,0,0.903226
1.736704,0,0.906250
1.769472,0,0.909091
1.769472,0,0.882353
1.769472,0,0.857143
1.802240,0,0.861111
1.808793,0,0.864865
1.808793,0,0.842105
1.808793,0,0.820513
1.841561,0,0.825000
1.841561,0,0.829268
1.887436,0,0.809524
1.939865,0,0.790698
1.939865,0,0.772727
1.946419,0,0.755556
1.946419,0,0.760870
1.946419,0,0.744681
1.946419,0,0.729167
1.946419,0,0.714286
1.946419,0,0.720000
1.946419,0,0.725490
1.946419,0,0.711538
1.946419,0,0.716981
2.070937,0,0.722222
2.116812,0,0.727273
2.116812,0,0.732143
2.116812,0,0.736842
2.175795,0,0.741379
2.175795,0,0.745763
2.215116,0,0.750000
2.221670,0,0.754098
2.221670,0,0.758065
2.234777,0,0.761905
2.234777,0,0.765625
2.234777,0,0.769231
2.267545,0,0.772727
2.267545,0,0.776119
2.319974,0,0.779412
2.326528,0,0.782609
2.333081,0,0.785714
2.346188,0,0.788732
2.346188,0,0.791667
2.346188,0,0.780822
2.346188,0,0.783784
2.365849,0,0.786667
2.365849,0,0.789474
2.398617,0,0.792208
2.398617,0,0.794872
2.778726,0,0.797468
2.778726,0,0.800000
2.804940,0,0.802469
2.804940,0,0.804878
2.844262,0,0.807229
2.883584,0,0.809524
2.883584,0,0.811765
3.224371,0,0.813953
3.224371,0,0.816092
3.224371,0,0.806818
3.244031,0,0.808989
3.244031,0,0.811111
3.289907,0,0.813187
3.329228,0,0.815217
3.329228,0,0.817204
3.565158,0,0.819149
3.781427,0,0.821053
3.781427,0,0.822917
3.801088,0,0.824742
3.807641,0,0.826531
3.853516,0,0.828283
3.866624,0,0.830000
3.892838,0,0.831683
3.892838,0,0.833333
4.141875,0,0.834951
4.141875,0,0.836538
4.181196,0,0.838095
4.187750,0,0.839623
4.233625,0,0.841121
4.272947,0,0.842593
4.272947,0,0.844037
4.731699,0,0.845455
4.744806,0,0.846847
4.744806,0,0.848214
4.757913,0,0.849558
4.764467,0,0.850877
4.764467,0,0.852174
4.810342,0,0.853448
4.849664,0,0.854701
4.849664,0,0.855932
5.052825,0,0.857143
5.151129,0,0.858333
5.151129,0,0.859504
5.170790,0,0.860656
5.177343,0,0.861789
5.223219,0,0.862903
5.262540,0,0.864000
5.262540,0,0.865079
5.380505,0,0.866142
5.603328,0,0.867188
5.603328,0,0.868217
5.622988,0,0.869231
5.622988,0,0.870229
5.668864,0,0.871212
5.714739,0,0.872180
5.714739,0,0.873134
5.714739,0,0.874074
5.839257,0,0.875000
5.839257,0,0.875912
5.839257,0,0.876812
5.878579,0,0.877698
5.878579,0,0.878571
5.878579,0,0.879433
5.970329,0,0.880282
6.009651,0,0.881119
6.009651,0,0.881944
6.009651,0,0.882759
6.009651,0,0.883562
6.009651,0,0.884354
6.009651,0,0.885135
6.009651,0,0.885906
6.016204,0,0.886667
6.016204,0,0.887417
6.016204,0,0.888158
6.022758,0,0.888889
6.042419,0,0.889610
6.042419,0,0.890323
6.062079,0,0.891026
6.062079,0,0.891720
6.114508,0,0.892405
6.121062,0,0.893082
6.166937,0,0.893750
6.166937,0,0.894410
6.186598,0,0.895062
6.186598,0,0.895706
6.186598,0,0.896341
6.245580,0,0.896970
6.245580,0,0.897590
6.271795,0,0.898204
6.278348,0,0.898810
6.278348,0,0.899408
6.278348,0,0.900000
6.284902,0,0.900585
6.291456,0,0.901163
6.291456,0,0.901734
6.291456,0,0.902299
6.356992,0,0.902857
6.356992,0,0.903409
6.363545,0,0.903955
6.363545,0,0.904494
6.383206,0,0.905028
6.383206,0,0.905556
6.402867,0,0.906077
6.402867,0,0.906593
6.409420,0,0.907104
6.409420,0,0.907609
6.409420,0,0.902703
6.455296,0,0.903226
6.455296,0,0.903743
6.455296,0,0.898936
6.527385,0,0.899471
6.527385,0,0.900000
6.566707,0,0.900524
6.566707,0,0.901042
6.586368,0,0.901554
6.606029,0,0.902062
6.651904,0,0.902564
6.651904,0,0.903061
6.658457,0,0.903553
6.658457,0,0.904040
6.658457,0,0.904523
6.658457,0,0.905000
6.658457,0,0.905473
6.658457,0,0.905941
6.658457,0,0.906404
6.658457,0,0.906863
6.658457,0,0.907317
6.737100,0,0.907767
