0.554041,15,0.500000
0.551706,1,0.500000
0.554041,2,0.500000
0.551706,2,0.500000
0.551706,3,0.500000
0.551706,3,0.500000
0.551706,5,0.500000
0.554041,6,0.500000
0.554041,7,0.500000
0.554041,8,0.500000
0.551706,9,0.500000
0.554041,10,0.500000
0.551706,10,0.500000
0.551706,11,0.500000
0.551706,11,0.500000
0.551706,12,0.500000
0.554041,13,0.500000
0.554041,14,0.500000
0.554041,15,0.500000
0.551706,1,0.500000
0.554041,2,0.500000
0.551706,2,0.500000
0.551706,3,0.500000
0.551706,3,0.500000
0.551706,5,0.500000
0.554041,6,0.500000
0.554041,7,0.500000
0.554041,8,0.500000
0.551706,9,0.500000
0.554041,10,0.500000
0.551706,10,0.500000
0.551706,11,0.500000
0.551706,11,0.500000
0.551706,12,0.500000
0.554041,13,0.500000
0.554041,14,0.500000
0.554041,15,0.500000
